cliente_id,data_referencia,segmento,perfil_investidor,possui_app_ativo,total_transacionado_30d,total_saida_30d,ticket_medio_saida_30d,qtd_pix_30d,qtd_investimentos_30d,qtd_transacoes_30d,dias_desde_ultima_movimentacao,numero_tickets,numero_escalonamentos,media_satisfacao,media_tempo_resolucao,proxy_uso_digital
CLI002490,2026-03-31,private,arrojado,1,0,0,0,0,0,0,,2,2,4.0,1.9,0.5
CLI002491,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002492,2026-03-31,private,conservador,1,0,0,0,0,0,0,,1,0,4.0,39.1,0.0
CLI002493,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,4,3,4.0,27.075,0.75
CLI002494,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,2,3.0,11.149999999999999,0.5
CLI002495,2026-03-31,varejo,moderado,1,102698.46,79160.93,2398.8160606060605,18,5,43,0,6,3,4.5,37.38333333333333,0.8333333333333334
CLI002496,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,1,1,0,19.3,0.0
CLI002497,2026-03-31,private,conservador,1,1156455.51,608090.75,6142.330808080808,63,48,172,0,3,2,4.0,17.233333333333334,1.0
CLI002498,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002499,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,1,3.0,2.7,1.0
CLI002500,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,3,4.0,49.65,0.8333333333333334
CLI002501,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,1,0,0,0,1.0
CLI002502,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,1,0,29.4,0.0
CLI002503,2026-03-31,varejo,arrojado,1,637744.03,347316.06,8471.123414634147,25,21,69,0,6,1,2.5,35.1,0.5
CLI002504,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,1,1,4.0,31.8,1.0
CLI002505,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,3,2,4.0,38.7,0.6666666666666666
CLI002506,2026-03-31,private,moderado,1,0,0,0,0,0,0,,3,2,3.6666666666666665,16.466666666666665,0.6666666666666666
CLI002507,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,2,4.333333333333333,22.333333333333332,0.6666666666666666
CLI002508,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,3,4.333333333333333,15.633333333333335,0.5
CLI002509,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,3,3.75,28.22,0.2
CLI002510,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,1,0,5.0,41.6,1.0
CLI002511,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,4,1,3.0,29.3,0.25
CLI002512,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,1,0,0,0,1.0
CLI002513,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,1,1,0,0,0.0
CLI002514,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,3,2,5.0,38.949999999999996,0.6666666666666666
CLI002515,2026-03-31,empreendedor,moderado,1,0,0,0,0,0,0,,6,2,3.6666666666666665,24.325,0.5
CLI002516,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,3,2,5.0,22.433333333333334,0.6666666666666666
CLI002517,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,0,7.5,0.0
CLI002518,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,4.0,7.6,0.6666666666666666
CLI002519,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,3,1,4.0,24.8,0.6666666666666666
CLI002520,2026-03-31,empreendedor,arrojado,1,0,0,0,0,0,0,,4,0,4.333333333333333,76.03333333333333,0.5
CLI002521,2026-03-31,alta_renda,conservador,1,321257.73,186028.31,8858.490952380953,11,11,33,0,1,0,0,0,0.0
CLI002522,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,6,4,3.0,8.1,0.5
CLI002523,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,8,2,3.0,32.166666666666664,0.375
CLI002524,2026-03-31,alta_renda,conservador,1,1100736.66,513778.78,9693.93924528302,32,45,98,0,5,4,3.0,10.675,0.4
CLI002525,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002526,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,4,1,3.0,47.6,0.5
CLI002527,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,0,3.0,11.033333333333333,0.5
CLI002528,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,6,2,3.0,41.12,0.16666666666666666
CLI002529,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,5,3,4.333333333333333,5.35,0.2
CLI002530,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,3,1,4.0,40.5,0.0
CLI002531,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,2,0,0,0.0
CLI002532,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,1,1,0,4.2,0.0
CLI002533,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,0,0,0,0.0
CLI002534,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,1,3.5,29.799999999999997,0.0
CLI002535,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,0,3.0,86.6,0.0
CLI002536,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,3,2.0,19.15,0.3333333333333333
CLI002537,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,1,4.0,1.0,0.6666666666666666
CLI002538,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,5,3,0,20.033333333333335,0.6
CLI002539,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,4,3.0,11.033333333333333,0.8333333333333334
CLI002540,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,7,3,4.2,28.849999999999998,0.7142857142857143
CLI002541,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,4,3.25,27.474999999999998,0.6666666666666666
CLI002542,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,2,1,2.0,19.15,0.0
CLI002543,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,2,5.0,9.9,0.3333333333333333
CLI002544,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,2,1,4.0,21.65,0.5
CLI002545,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,3,0,29.05,0.4
CLI002546,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,5.0,23.1,0.3333333333333333
CLI002547,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,2,0,4.5,45.6,0.0
CLI002548,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,0,5.0,33.5,1.0
CLI002549,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,0,42.1,0.6666666666666666
CLI002550,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,0,0,0,0,0.0
CLI002551,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,2,1,4.0,19.700000000000003,1.0
CLI002552,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,1,0,27.166666666666668,0.3333333333333333
CLI002553,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,4,3.0,20.075,0.4
CLI002554,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,7,3,3.2,31.040000000000003,0.42857142857142855
CLI002555,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,2,2.0,19.933333333333334,0.75
CLI002556,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,6,4,3.3333333333333335,14.52,0.3333333333333333
CLI002557,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,7,5,4.666666666666667,18.166666666666668,0.7142857142857143
CLI002558,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,4,3.3333333333333335,18.0,0.5
CLI002559,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,1,3.0,16.9,0.0
CLI002560,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002561,2026-03-31,alta_renda,moderado,1,43647.67,29586.28,1557.1726315789474,7,2,28,0,9,4,4.0,18.0,0.6666666666666666
CLI002562,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,2,3.3333333333333335,17.73333333333333,0.8
CLI002563,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,4,1,3.0,49.76666666666667,0.75
CLI002564,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,2,1,2.0,3.1,1.0
CLI002565,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,0,16.95,0.3333333333333333
CLI002566,2026-03-31,alta_renda,conservador,1,230845.81,116429.72,3234.158888888889,18,7,61,0,1,1,0,8.0,0.0
CLI002567,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,2,5.0,22.333333333333332,0.5
CLI002568,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,4.5,18.299999999999997,1.0
CLI002569,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,1,4.5,25.875,0.25
CLI002570,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,4,4.0,18.966666666666665,0.0
CLI002571,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,1,0,0,0.3333333333333333
CLI002572,2026-03-31,private,moderado,1,0,0,0,0,0,0,,9,5,4.0,36.34,0.3333333333333333
CLI002573,2026-03-31,alta_renda,arrojado,1,484356.43,270470.7,6147.061363636364,22,19,68,0,4,2,2.6666666666666665,31.400000000000002,0.25
CLI002574,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,2,4.0,24.625,0.75
CLI002575,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,0,0,44.3,0.5
CLI002576,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,7,3,3.2,23.849999999999998,0.5714285714285714
CLI002577,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,3,1,4.0,25.25,0.6666666666666666
CLI002578,2026-03-31,alta_renda,conservador,1,300613.25,194327.94,5397.998333333333,18,7,55,0,1,0,0,0,0.0
CLI002579,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,4,3.5,18.2,0.5
CLI002580,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,4,4.25,23.066666666666666,0.3333333333333333
CLI002581,2026-03-31,empreendedor,arrojado,1,0,0,0,0,0,0,,2,0,3.0,50.7,0.0
CLI002582,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,0,4.0,56.800000000000004,0.25
CLI002583,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,4.0,24.25,0.6666666666666666
CLI002584,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,0,0,0,0,0.0
CLI002585,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,3,4.0,15.700000000000001,0.0
CLI002586,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,3,4.0,17.875,0.4
CLI002587,2026-03-31,alta_renda,arrojado,1,703892.03,404456.84,9192.20090909091,26,20,72,0,6,2,3.5,31.4,0.8333333333333334
CLI002588,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,0,4.0,44.900000000000006,0.0
CLI002589,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,3,1,4.0,27.25,0.3333333333333333
CLI002590,2026-03-31,empreendedor,moderado,1,0,0,0,0,0,0,,3,2,4.5,26.799999999999997,0.3333333333333333
CLI002591,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,4,1,3.6666666666666665,70.56666666666666,0.5
CLI002592,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,3,2,5.0,36.9,1.0
CLI002593,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,3,1,4.0,47.03333333333333,1.0
CLI002594,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,4,5.0,46.199999999999996,0.6666666666666666
CLI002595,2026-03-31,empreendedor,conservador,0,0,0,0,0,0,0,,1,0,0,8.6,1.0
CLI002596,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,6,4,4.25,19.96,0.3333333333333333
CLI002597,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,5,2,4.5,28.0,0.8
CLI002598,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002599,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,2,1,2.0,62.449999999999996,1.0
CLI002600,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,2,2,0,0,0.0
CLI002601,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,1,3.25,19.5,0.2
CLI002602,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,2,3.3333333333333335,18.175,0.0
CLI002603,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,3,3.6666666666666665,23.599999999999998,0.6
CLI002604,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,4.0,17.266666666666666,0.6666666666666666
CLI002605,2026-03-31,varejo,arrojado,1,104296.27,69366.04,3153.0018181818177,17,3,37,0,4,1,4.25,67.25,0.75
CLI002606,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,1,4.0,33.2,0.3333333333333333
CLI002607,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,7,3,5.0,13.540000000000001,0.7142857142857143
CLI002608,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,0,4.0,62.6,0.5
CLI002609,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,3,1,2.0,22.2,0.3333333333333333
CLI002610,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,3.6666666666666665,55.96666666666667,0.6666666666666666
CLI002611,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,6,3,4.0,25.666666666666668,0.6666666666666666
CLI002612,2026-03-31,alta_renda,moderado,0,320476.02,135840.55,9702.896428571428,11,15,32,0,3,1,4.0,34.266666666666666,0.0
CLI002613,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,3,3.0,23.733333333333334,0.6
CLI002614,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,2,1,5.0,24.650000000000002,0.0
CLI002615,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,1,3.0,39.45,0.3333333333333333
CLI002616,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,3,3,3.0,12.866666666666667,1.0
CLI002617,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,2,2,2.0,29.4,0.0
CLI002618,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,0,3.0,47.1,0.0
CLI002619,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,2,4.0,25.1,0.5
CLI002620,2026-03-31,alta_renda,moderado,0,664.73,0,0,0,0,1,30,3,1,3.0,51.900000000000006,0.3333333333333333
CLI002621,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,6,3,3.75,24.32,0.3333333333333333
CLI002622,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,1,3.0,31.333333333333332,0.5
CLI002623,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,3,4.0,23.45,0.6
CLI002624,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002625,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002626,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,3.0,20.0,0.6666666666666666
CLI002627,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,8,4,3.5,16.6,0.375
CLI002628,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,9,5,4.0,29.28333333333333,0.3333333333333333
CLI002629,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,1,0,0,14.6,0.0
CLI002630,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,2,3.3333333333333335,24.759999999999998,0.6
CLI002631,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,3,1,4.0,32.05,1.0
CLI002632,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,0,2.0,24.25,0.6666666666666666
CLI002633,2026-03-31,empreendedor,conservador,1,0,0,0,0,0,0,,3,1,4.5,45.1,0.3333333333333333
CLI002634,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,4,0,5.0,60.6,0.25
CLI002635,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,4,2,5.0,5.2,0.25
CLI002636,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,1,2.0,31.1,0.3333333333333333
CLI002637,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,2,4.0,20.1,0.5
CLI002638,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,1,2.0,13.233333333333334,0.0
CLI002639,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,4,2,2.0,54.1,0.25
CLI002640,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,4,3.6666666666666665,19.0,1.0
CLI002641,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,1,2.0,31.0,0.75
CLI002642,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,2,3.3333333333333335,31.325,0.5
CLI002643,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,4.0,5.2,0.0
CLI002644,2026-03-31,alta_renda,arrojado,1,607854.64,409012.69,6292.502923076923,35,11,96,0,4,2,4.0,18.1,0.5
CLI002645,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,4,2,0,0,0.75
CLI002646,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,6,3,4.5,32.85,1.0
CLI002647,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,3,4.0,20.866666666666667,1.0
CLI002648,2026-03-31,alta_renda,conservador,1,140106.61,102801.81,3023.5826470588236,19,9,48,0,3,0,5.0,23.2,0.3333333333333333
CLI002649,2026-03-31,empreendedor,conservador,0,0,0,0,0,0,0,,4,2,4.0,15.125,0.0
CLI002650,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,2,0,4.0,71.6,0.0
CLI002651,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,1,4.0,32.56666666666667,0.25
CLI002652,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,2,3.5,34.5,0.5
CLI002653,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002654,2026-03-31,alta_renda,moderado,1,331133.33,179869.41,4387.058780487805,22,6,69,0,1,0,0,59.6,0.0
CLI002655,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,1,0,27.099999999999998,0.3333333333333333
CLI002656,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,3,3,3.5,15.7,0.0
CLI002657,2026-03-31,varejo,moderado,1,235311.12,116524.79000000001,4660.9916,14,5,49,0,1,0,0,0,0.0
CLI002658,2026-03-31,varejo,moderado,0,207871.49,156648.87,6024.956538461538,15,5,36,0,2,1,4.0,20.8,0.0
CLI002659,2026-03-31,empreendedor,conservador,1,0,0,0,0,0,0,,7,4,4.0,27.82,0.5714285714285714
CLI002660,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,1,0,0,0,1.0
CLI002661,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,3,2,3.0,13.6,0.3333333333333333
CLI002662,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,0,5.0,21.05,0.5
CLI002663,2026-03-31,alta_renda,moderado,1,790406.95,452740.04,5879.740779220779,54,14,133,0,5,3,3.6666666666666665,21.2,0.2
CLI002664,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,4,2,3.5,26.333333333333332,0.25
CLI002665,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,2,4.5,13.95,0.0
CLI002666,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,1,2.5,25.46666666666667,0.6666666666666666
CLI002667,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,5,4,4.0,25.25,0.4
CLI002668,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,8,2,4.25,42.266666666666666,0.375
CLI002669,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,2,5.0,28.2,0.4
CLI002670,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,4,2,4.0,22.6,0.0
CLI002671,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,0,5.0,56.3,0.5
CLI002672,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,1,3.5,48.5,0.75
CLI002673,2026-03-31,alta_renda,conservador,1,301737.93,228553.33,8464.938148148147,10,7,39,0,2,2,4.0,14.1,0.5
CLI002674,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,7,2,5.0,34.025,0.5714285714285714
CLI002675,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,3,1,2.0,4.8,0.6666666666666666
CLI002676,2026-03-31,alta_renda,moderado,1,331813.59,172909.12,4322.728,24,7,65,0,3,1,3.0,35.43333333333333,0.3333333333333333
CLI002677,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,2,3.0,23.75,0.6
CLI002678,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,5,2,3.0,16.7,0.4
CLI002679,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,1,0,2.2,0.0
CLI002680,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,2,4.5,23.46666666666667,0.6666666666666666
CLI002681,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,1,3.25,54.975,0.6
CLI002682,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,3,3.0,18.625,0.5
CLI002683,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,1,1,0,34.3,0.0
CLI002684,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,4,2,4.5,27.225,0.75
CLI002685,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,3,3,4.0,3.3333333333333335,0.6666666666666666
CLI002686,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,2,2.6666666666666665,13.733333333333333,0.5
CLI002687,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,0,0,0,0,0.0
CLI002688,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,2,1,4.0,35.0,0.5
CLI002689,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,0,5.0,46.8,0.5
CLI002690,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,5,4,4.0,12.5,0.6
CLI002691,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,1,3.6666666666666665,9.733333333333333,0.75
CLI002692,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,2,5.0,3.85,0.5
CLI002693,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,5,4.5,15.575000000000001,0.4
CLI002694,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,7,3,3.75,7.06,0.42857142857142855
CLI002695,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,0,0,41.5,1.0
CLI002696,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,1,1,0,33.5,0.0
CLI002697,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,4.5,56.7,1.0
CLI002698,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,2,2,0,0,0.5
CLI002699,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,3,5.0,17.966666666666665,0.3333333333333333
CLI002700,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,0,4.0,65.9,0.0
CLI002701,2026-03-31,varejo,moderado,1,660601.4,392851.89,8358.55085106383,25,10,73,0,3,2,2.0,22.2,0.6666666666666666
CLI002702,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,4,3.75,24.220000000000002,0.6
CLI002703,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,1,1,5.0,11.1,0.0
CLI002704,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,4,2.5,7.75,0.6666666666666666
CLI002705,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,4,3.6666666666666665,18.475,1.0
CLI002706,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,4,1,4.5,24.400000000000002,0.25
CLI002707,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,4.0,26.0,1.0
CLI002708,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,2,0,4.5,47.8,1.0
CLI002709,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,2,3.0,30.3,0.6
CLI002710,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,5,3,5.0,19.0,0.6
CLI002711,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,6,4,3.25,31.32,0.3333333333333333
CLI002712,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,4.0,18.1,0.6666666666666666
CLI002713,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,6,1,4.25,44.339999999999996,0.6666666666666666
CLI002714,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,3,1,5.0,41.85,0.6666666666666666
CLI002715,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,2,4.0,15.933333333333335,0.5
CLI002716,2026-03-31,alta_renda,moderado,1,129093.16,63579.45,4238.63,16,3,30,0,4,1,4.5,26.225,0.5
CLI002717,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,2,1,3.0,32.75,0.0
CLI002718,2026-03-31,alta_renda,conservador,1,253971.11000000002,153533.89,7676.6945000000005,16,4,34,0,2,1,0,4.5,0.0
CLI002719,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,0,26.950000000000003,1.0
CLI002720,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,1,0,0,0,0.0
CLI002721,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,4,2,3.0,33.4,0.25
CLI002722,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,6,2,3.3333333333333335,42.300000000000004,0.8333333333333334
CLI002723,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,6,4,3.0,23.9,0.6666666666666666
CLI002724,2026-03-31,private,moderado,1,0,0,0,0,0,0,,1,0,4.0,23.1,0.0
CLI002725,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,5,2,4.333333333333333,24.599999999999998,0.4
CLI002726,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI002727,2026-03-31,alta_renda,moderado,0,864161.94,403526.28,7079.408421052632,40,21,111,0,4,1,4.333333333333333,14.200000000000001,0.25
CLI002728,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,7,3,3.0,27.2,0.42857142857142855
CLI002729,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,4,2,0,14.85,1.0
CLI002730,2026-03-31,alta_renda,conservador,1,402570.83,260701.49,11850.067727272726,7,5,30,0,0,0,0,0,1.0
